time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
153.0,18,4,-7,0,8,0,-1,33,-11,-2,-2,-3
154.0,25,-2,-9,-2,11,-3,-2,51,-12,-3,-3,-6
155.0,23,-2,-11,-2,11,-4,-2,48,-10,-4,-3,-6
156.0,17,1,-10,-1,10,-3,-1,37,-6,-3,-3,-4
157.0,12,3,-9,-1,9,-3,-1,26,-4,-3,-3,-3
158.0,6,6,-7,-1,8,-1,0,14,-1,-3,-2,-2
159.0,2,8,-5,-1,6,0,0,1,0,-2,-2,0
160.0,0,9,-4,0,5,1,0,-7,1,-2,-2,0
161.0,-2,10,-3,0,5,1,0,-10,2,-2,-2,0
162.0,-4,11,-2,0,3,2,0,-13,2,-2,-2,1
163.0,-5,11,-1,0,3,2,0,-15,1,-1,-2,1
164.0,-5,11,-1,0,3,2,0,-15,1,-1,-1,1
165.0,-5,12,0,0,2,3,0,-16,1,-1,-1,1
166.0,-5,12,1,0,2,4,0,-15,0,-1,-1,1
167.0,-5,11,1,0,1,4,0,-15,0,-1,-1,1
168.0,-5,11,2,1,1,4,0,-14,0,-1,-1,1
169.0,-4,11,2,1,1,4,0,-13,-1,-1,-1,1
170.0,-4,11,2,1,0,5,0,-12,-1,-1,-1,0
171.0,-3,11,3,1,0,5,0,-11,-1,-1,-1,0
172.0,-3,10,3,1,0,5,0,-10,-2,-1,-1,0
173.0,-3,10,3,1,0,5,0,-9,-2,-1,-1,0
174.0,-2,10,3,1,0,5,0,-8,-2,-1,-1,0
175.0,-2,9,3,1,0,5,0,-7,-3,-1,-1,0
176.0,-1,9,3,1,0,5,0,-7,-3,-1,-1,0
177.0,-1,9,3,1,0,5,0,-6,-3,-1,-1,0
178.0,-1,9,3,1,0,5,0,-5,-3,-1,-1,0
179.0,-1,9,3,1,0,5,0,-5,-3,-1,-1,0
180.0,0,9,3,1,0,5,0,-5,-3,-1,-1,0
181.0,0,8,3,1,0,5,0,-4,-3,-1,-1,0
182.0,0,8,2,1,0,5,0,-4,-4,-1,-1,0
183.0,0,8,2,1,0,4,0,-3,-4,-1,-1,0
184.0,0,8,2,1,0,4,0,-3,-4,-2,-1,0
185.0,0,8,2,1,0,4,0,-3,-4,-2,-1,0
186.0,1,8,2,1,0,4,0,-3,-4,-2,-1,0
187.0,1,8,2,1,1,4,0,-3,-4,-2,-1,0
188.0,1,8,2,1,1,4,0,-3,-4,-2,-1,0
189.0,1,8,2,1,1,4,0,-2,-5,-2,-1,0
190.0,1,8,2,1,1,4,0,-2,-5,-2,-1,0
191.0,1,9,2,1,1,4,0,-2,-5,-2,-1,0
192.0,1,9,2,0,1,4,0,-2,-5,-2,-1,0
193.0,1,9,1,0,1,4,0,-2,-5,-2,-1,0
194.0,1,9,1,0,1,4,0,-2,-5,-2,-1,0
195.0,1,9,1,0,1,4,0,-2,-5,-2,-1,0
196.0,1,9,1,0,1,4,0,-2,-5,-2,-1,0
197.0,2,10,1,0,2,4,0,-2,-5,-2,-1,0
198.0,2,10,1,0,2,4,0,-2,-5,-2,-1,0
199.0,2,10,1,0,2,4,-1,-2,-5,-2,-1,0
200.0,2,10,1,0,2,4,-1,-2,-5,-2,-1,0
201.0,2,11,1,-1,2,4,-1,-2,-5,-2,-1,0
202.0,3,11,1,-1,2,4,-1,-2,-4,-2,-1,0
203.0,3,11,1,-1,2,4,-1,-2,-4,-2,-1,0
204.0,3,12,1,-1,2,5,-2,-2,-4,-1,-1,1
205.0,4,12,1,-1,2,5,-2,-2,-4,-1,0,1
206.0,4,13,1,-2,2,5,-3,-2,-4,-1,0,2
207.0,5,13,1,-2,3,5,-3,-2,-4,-1,0,2
208.0,5,14,1,-2,3,5,-3,-2,-3,0,0,2
209.0,6,14,1,-3,3,5,-4,-2,-3,0,1,3
210.0,6,15,1,-3,3,5,-4,-2,-4,0,1,3
211.0,6,15,1,-3,3,5,-5,-2,-4,0,1,4
212.0,7,16,1,-4,3,6,-6,-3,-4,1,2,4
213.0,8,16,1,-4,3,6,-7,-3,-5,1,2,5
214.0,9,17,1,-4,3,6,-7,-3,-6,1,2,5
215.0,9,17,1,-5,3,6,-8,-4,-6,2,3,6
216.0,10,18,1,-5,3,6,-9,-4,-6,2,3,7
217.0,11,19,1,-6,4,7,-10,-5,-6,2,4,7
218.0,12,19,1,-6,4,7,-11,-5,-7,2,4,8
219.0,12,20,1,-6,4,7,-12,-5,-7,3,4,8
220.0,14,20,0,-7,5,7,-13,-6,-8,3,5,10
221.0,15,21,0,-8,5,7,-14,-6,-8,4,6,11
222.0,16,22,0,-8,6,7,-15,-7,-9,4,6,12
223.0,16,22,0,-9,6,7,-16,-7,-9,4,7,12
224.0,18,23,0,-10,7,8,-18,-8,-10,5,8,14
225.0,19,24,-1,-10,7,8,-19,-8,-10,5,9,15
226.0,20,25,-1,-11,7,8,-20,-9,-11,6,10,17
227.0,21,26,-1,-12,8,8,-21,-10,-11,7,11,18
228.0,22,26,-1,-12,9,8,-22,-10,-12,7,12,20
229.0,24,27,-2,-13,9,9,-23,-11,-12,8,13,21
230.0,25,28,-2,-14,10,9,-25,-11,-12,8,14,23
231.0,26,29,-2,-15,10,9,-26,-12,-12,9,15,25
232.0,28,30,-2,-16,11,9,-27,-12,-13,10,16,26
233.0,29,30,-2,-17,12,9,-28,-13,-13,10,17,28
234.0,30,31,-2,-17,13,9,-29,-14,-13,11,18,29
235.0,32,32,-3,-18,13,9,-30,-14,-13,12,19,31
236.0,33,32,-3,-19,14,10,-31,-15,-13,12,20,32
237.0,34,33,-3,-20,15,10,-31,-16,-12,13,21,33
238.0,34,33,-4,-21,15,10,-32,-16,-12,14,23,35
239.0,35,34,-4,-21,16,10,-33,-17,-11,14,24,36
240.0,36,34,-4,-22,16,10,-33,-17,-10,15,25,37
241.0,36,34,-5,-23,17,10,-34,-18,-9,16,26,38
242.0,36,35,-5,-23,17,10,-34,-18,-8,16,26,39
243.0,37,35,-5,-24,18,10,-34,-18,-7,17,28,40
244.0,38,35,-6,-24,19,10,-34,-18,-6,18,29,41
245.0,38,35,-6,-25,19,10,-34,-18,-4,19,30,42
246.0,38,35,-7,-26,20,10,-34,-17,-3,19,31,43
247.0,39,35,-7,-26,20,10,-34,-17,-1,20,31,44
248.0,39,35,-7,-26,21,10,-33,-17,0,21,32,44
249.0,39,34,-8,-27,21,10,-33,-17,2,21,33,45
250.0,40,34,-8,-27,22,10,-33,-17,2,22,33,45
251.0,40,34,-8,-28,22,10,-32,-16,3,23,34,46
252.0,40,34,-9,-28,23,10,-32,-16,4,23,35,46
253.0,40,34,-9,-28,23,10,-32,-16,3,24,35,46
254.0,41,34,-9,-29,23,10,-31,-16,2,24,35,46
255.0,41,34,-10,-29,24,10,-31,-16,1,24,35,46
256.0,41,34,-10,-29,24,10,-30,-16,-1,24,36,46
257.0,40,34,-10,-29,24,9,-29,-16,-3,24,36,46
258.0,40,33,-10,-29,25,9,-28,-16,-6,24,35,45
259.0,40,32,-11,-29,25,9,-27,-16,-8,23,35,45
260.0,39,31,-11,-29,25,9,-26,-16,-11,23,35,44
261.0,39,30,-11,-29,25,8,-25,-16,-14,22,34,43
262.0,38,29,-12,-29,25,8,-24,-17,-16,21,34,42
263.0,37,27,-12,-29,26,7,-22,-17,-20,20,33,41
264.0,36,26,-13,-28,26,7,-21,-17,-23,18,32,39
265.0,35,24,-13,-28,26,6,-19,-17,-27,17,31,38
266.0,34,23,-13,-27,26,6,-17,-17,-29,16,30,36
267.0,32,21,-14,-26,26,5,-15,-18,-32,14,29,34
268.0,30,19,-14,-26,25,5,-14,-18,-34,13,27,32
269.0,28,18,-14,-25,25,4,-12,-18,-36,11,26,30
270.0,26,16,-14,-24,25,4,-10,-19,-37,9,24,28
271.0,25,15,-14,-23,24,3,-8,-19,-38,7,23,26
272.0,23,14,-14,-22,24,3,-6,-19,-39,5,21,24
273.0,21,12,-14,-21,23,3,-5,-19,-39,3,20,22
274.0,18,11,-14,-20,22,2,-3,-19,-39,1,18,19
275.0,16,10,-13,-19,22,2,-1,-19,-38,0,16,17
276.0,14,9,-13,-17,21,1,0,-19,-37,-2,15,15
277.0,11,8,-13,-16,20,1,1,-19,-36,-4,12,12
278.0,10,7,-12,-15,19,1,3,-19,-35,-5,11,10
279.0,8,6,-12,-14,18,1,4,-19,-34,-6,10,8
280.0,6,6,-11,-13,17,1,5,-19,-32,-7,8,6
281.0,5,6,-11,-12,16,1,6,-19,-31,-9,7,4
282.0,3,5,-10,-11,15,1,7,-18,-30,-10,5,3
283.0,1,4,-10,-9,14,1,8,-18,-28,-11,4,1
284.0,1,4,-9,-8,13,1,9,-17,-27,-12,2,0
285.0,-1,3,-8,-7,12,1,10,-17,-25,-13,1,-1
286.0,-2,2,-8,-6,11,0,11,-16,-24,-14,0,-3
287.0,-3,2,-7,-5,10,0,11,-16,-23,-15,-1,-4
288.0,-4,1,-7,-4,9,0,12,-15,-22,-16,-2,-5
289.0,-5,0,-6,-3,8,0,12,-15,-21,-16,-3,-6
290.0,-6,0,-6,-2,8,0,12,-14,-20,-17,-4,-6
291.0,-6,0,-6,-1,7,0,12,-13,-19,-17,-5,-7
292.0,-7,-1,-5,0,6,0,12,-13,-18,-18,-5,-8
293.0,-7,-1,-5,1,5,0,12,-12,-17,-18,-6,-8
294.0,-7,-1,-4,1,5,-1,12,-11,-16,-18,-7,-9
295.0,-8,-1,-4,1,4,-1,11,-11,-15,-18,-7,-9
296.0,-8,-1,-4,2,4,-1,11,-10,-14,-18,-8,-9
297.0,-8,-1,-3,2,3,-1,11,-10,-14,-18,-9,-9
298.0,-8,-1,-3,3,3,-1,10,-9,-13,-18,-9,-10
299.0,-8,-1,-3,3,3,-1,10,-9,-12,-18,-9,-10
300.0,-8,-1,-3,4,3,-1,10,-8,-11,-18,-10,-10
301.0,-8,-1,-2,4,2,-1,9,-7,-10,-18,-10,-10
302.0,-8,-1,-2,4,2,-1,9,-7,-10,-18,-10,-10
303.0,-8,-1,-2,5,2,-1,9,-6,-9,-17,-11,-10
304.0,-8,0,-2,5,1,-1,9,-5,-8,-17,-11,-10
305.0,-8,0,-2,5,1,-1,9,-5,-8,-17,-11,-10
306.0,-8,0,-2,6,1,-1,8,-4,-7,-17,-11,-10
307.0,-8,0,-2,6,0,-1,8,-4,-6,-16,-11,-10
308.0,-8,0,-2,6,0,-1,8,-3,-6,-16,-11,-10
309.0,-8,0,-2,6,0,-1,8,-3,-6,-16,-11,-10
310.0,-8,0,-1,6,0,-1,8,-2,-6,-15,-11,-10
311.0,-8,0,-1,7,0,-1,8,-2,-6,-15,-11,-10
312.0,-7,0,-1,7,-1,-1,8,-2,-5,-15,-11,-10
313.0,-7,0,-1,7,-1,-1,8,-2,-5,-14,-11,-10
314.0,-7,0,-1,7,-1,-1,8,-1,-4,-14,-11,-10
315.0,-7,0,-1,7,-1,-1,8,-1,-4,-14,-11,-9
316.0,-6,0,-1,7,-1,-1,8,0,-4,-13,-11,-9
317.0,-6,0,-1,7,-1,-1,8,0,-3,-13,-11,-9
318.0,-6,0,-1,7,-1,-1,8,0,-3,-12,-11,-9
319.0,-6,0,-1,7,-1,-1,8,1,-3,-12,-11,-9
320.0,-6,0,-1,7,-1,-1,7,1,-2,-12,-11,-9
321.0,-6,0,-1,7,-1,-1,7,1,-2,-12,-11,-9
322.0,-6,0,-1,7,-1,-1,7,1,-2,-11,-11,-9
323.0,-6,0,-1,7,-1,-1,7,1,-2,-11,-10,-9
324.0,-6,0,-1,7,-1,-1,7,2,-2,-11,-10,-9
325.0,-6,0,-1,8,-1,-1,7,2,-2,-10,-10,-9
326.0,-7,0,-1,8,-1,-1,7,2,-2,-10,-10,-9
327.0,-7,0,-1,8,-1,-1,7,2,-2,-10,-10,-9
328.0,-6,0,-1,8,-1,-1,7,2,-2,-10,-10,-9
329.0,-6,0,-1,8,-1,-1,7,2,-1,-10,-10,-9
330.0,-6,0,-1,8,-1,-1,7,2,-1,-9,-10,-9
331.0,-6,0,-1,8,-1,-1,7,2,-1,-9,-10,-9
332.0,-6,0,-1,8,-1,-1,7,2,-1,-9,-10,-9
333.0,-6,0,-1,8,-1,-1,7,3,-1,-9,-10,-9
334.0,-6,0,-1,7,-1,-1,7,3,-1,-9,-10,-9
335.0,-6,1,-1,7,-1,-1,7,3,-1,-9,-10,-9
336.0,-6,1,-1,7,-1,-1,7,3,-1,-8,-10,-9
337.0,-6,1,-1,7,-1,-1,7,3,-1,-8,-10,-9
338.0,-6,1,-1,7,-1,-1,7,3,-1,-8,-10,-9
339.0,-5,1,-1,7,-1,-1,8,3,0,-8,-9,-9
340.0,-5,1,-1,7,-1,-1,8,3,0,-8,-9,-9
341.0,-5,1,-1,7,-1,-1,8,3,0,-8,-9,-9
342.0,-5,1,-1,7,-1,-1,8,3,0,-8,-9,-9
343.0,-5,2,-1,7,-1,-1,8,4,0,-7,-9,-9
344.0,-5,2,-1,7,-1,-1,8,4,0,-7,-9,-9
345.0,-5,2,-1,7,-1,-1,8,4,0,-7,-9,-9
346.0,-5,2,-1,7,-1,-1,8,3,0,-7,-9,-9
347.0,-5,1,-1,7,-1,-1,8,3,0,-7,-9,-9
348.0,-6,1,-1,7,-1,-1,8,3,-1,-7,-9,-9
349.0,-6,1,-1,7,-1,-1,8,3,-1,-7,-9,-9
350.0,-6,1,-1,7,-1,-1,8,3,-1,-7,-9,-9
351.0,-6,1,-1,7,-1,-1,8,3,-1,-7,-9,-9
352.0,-6,0,-1,7,-1,-1,8,3,-1,-7,-9,-9
353.0,-6,0,-1,7,-1,-1,8,3,-1,-7,-9,-10
354.0,-6,0,-1,7,-1,-1,8,3,-1,-7,-9,-10
355.0,-6,0,-1,7,-1,-1,8,3,-1,-7,-9,-10
356.0,-6,-1,-1,7,-1,-1,8,3,-1,-7,-9,-10
357.0,-6,-1,-1,7,-1,-1,8,3,-1,-7,-9,-10
358.0,-7,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
359.0,-7,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
360.0,-7,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
361.0,-7,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
362.0,-7,-1,-1,8,-1,-1,8,2,-1,-7,-9,-10
363.0,-7,-1,-1,8,-1,-1,8,2,-1,-7,-9,-10
364.0,-7,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
365.0,-8,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
366.0,-8,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
367.0,-8,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
368.0,-8,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
369.0,-8,-1,-1,8,-1,-1,8,3,-1,-7,-9,-10
370.0,-8,-1,-1,8,-2,-1,8,3,-1,-7,-9,-10
371.0,-8,-1,-1,8,-2,-1,9,3,-1,-7,-9,-10
372.0,-8,-1,-1,8,-1,-1,9,3,-1,-7,-9,-10
373.0,-7,-1,-1,8,-1,-1,9,3,-1,-7,-9,-10
374.0,-7,-1,-1,8,-1,-2,9,3,-1,-7,-9,-10
375.0,-7,-1,-1,8,-1,-2,9,3,-1,-7,-9,-10
376.0,-7,-1,-1,8,-1,-2,9,3,-1,-7,-9,-10
377.0,-7,-1,-1,8,-1,-2,9,3,-1,-7,-9,-10
378.0,-7,-1,-1,8,-1,-2,9,3,-1,-7,-9,-10
379.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-9,-10
380.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-9,-10
381.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-9,-10
382.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-9,-10
383.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-9,-10
384.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-10,-10
385.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-10,-10
386.0,-7,-1,-1,8,-1,-2,8,3,-1,-7,-10,-10
387.0,-7,-1,-1,8,-1,-2,9,3,-1,-7,-10,-10
388.0,-7,-1,-1,8,-1,-2,9,3,-1,-7,-10,-10
389.0,-7,-1,-1,8,-1,-1,9,3,-1,-7,-10,-10
390.0,-7,-1,-1,8,-1,-1,9,3,-1,-7,-10,-10
391.0,-7,-1,-1,8,-1,-1,9,3,-1,-7,-9,-10
392.0,-7,0,-1,8,-1,-1,9,3,0,-7,-9,-10
393.0,-7,0,-1,8,-1,-1,9,4,0,-7,-9,-10
394.0,-7,0,-1,8,-1,-1,9,4,0,-7,-9,-10
395.0,-7,0,-1,8,-1,-1,9,4,0,-7,-9,-10
396.0,-7,0,-1,8,-1,-1,9,4,0,-7,-9,-10
397.0,-7,0,-1,8,-1,-1,9,4,0,-7,-9,-10
398.0,-7,0,-1,8,-1,-1,9,4,0,-7,-9,-10
399.0,-7,0,-1,8,-1,-1,9,4,0,-7,-9,-10
400.0,-7,0,-1,8,-1,-1,10,4,0,-7,-9,-9
401.0,-7,0,-1,8,-1,-1,10,4,0,-7,-9,-9
402.0,-7,0,-1,8,-1,-1,10,4,1,-7,-9,-9
403.0,-7,0,-1,8,-1,-1,10,4,1,-7,-9,-9
404.0,-7,0,-1,8,-1,-1,10,4,1,-7,-9,-9
405.0,-7,0,-1,8,-1,-1,10,5,1,-7,-9,-9
406.0,-7,0,-1,8,-1,-1,10,5,1,-7,-9,-9
407.0,-7,0,-1,8,-1,-1,10,5,1,-7,-9,-9
408.0,-7,0,-1,8,-2,-1,10,5,1,-7,-9,-9
409.0,-7,0,-1,8,-2,-1,10,5,1,-7,-9,-9
410.0,-7,0,-1,8,-2,-1,10,5,1,-7,-9,-10
411.0,-7,0,-1,8,-2,-1,10,5,1,-7,-9,-10
412.0,-7,0,-1,8,-2,-1,10,5,1,-7,-9,-10
413.0,-7,0,-1,8,-2,-1,10,5,0,-7,-9,-10
414.0,-7,0,-1,8,-2,-1,10,5,0,-7,-9,-10
415.0,-7,0,-1,8,-2,-1,10,5,0,-7,-9,-10
416.0,-7,0,-1,8,-2,-1,10,5,0,-7,-9,-10
417.0,-7,0,-1,8,-2,-1,10,5,0,-7,-9,-10
418.0,-7,0,-1,8,-2,-1,10,5,0,-7,-9,-10
419.0,-7,0,-1,8,-2,-1,10,5,0,-7,-9,-10
420.0,-7,-1,-1,8,-2,-1,10,5,0,-7,-9,-10
421.0,-7,-1,-1,8,-2,-1,10,5,0,-7,-9,-10
422.0,-7,-1,-1,8,-2,-1,10,5,0,-7,-9,-10
423.0,-7,-1,-1,8,-2,-1,10,5,0,-7,-9,-10
424.0,-7,-1,-1,8,-2,-1,10,5,0,-8,-9,-10
425.0,-7,-1,-1,8,-2,-1,10,5,0,-8,-9,-10
